Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_label,sentiment_score
471,613365711,Spidaja,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13258610581,"Simplesmente trava e não consigo clicar nos botões na tela dizendo  “Com apenas alguns passos, você já volta a movimentar sua conta e usar os produtos e serviços Santander”",3,,,12/10/2025 14:09,,,25.9.2,negative,0.6803383231163025
472,613365711,Bia Instrutora,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13257269525,Toda vez que vou abrir o app tem a mensagem pra eu clicar. Me obrigando de uma certa forma q adquirir o serviço de Dindim. Que coisa chata!,2,,,12/10/2025 07:45,,,25.9.2,negative,0.9497023820877075
473,613365711,michdiniz,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13256660903,Depois que logo o aplicativo trava e fecha sozinho,2,,,12/10/2025 05:03,,,25.9.2,negative,0.7855159640312195
474,613365711,SirPervensie,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13254917146,"Desde a att do IOS o aplicativo esta fechando sozinho, não consigo entrar!",1,,,11/10/2025 18:33,,,25.9.2,negative,0.836985170841217
475,613365711,tampa 1947,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13254620804,"Atualizei o aplicativo e ele diz que preciso cadastrar nova senha! 
Não aceita a biometria que já estava cadastrada !",1,,,11/10/2025 16:44,,,25.9.2,negative,0.7974273562431335
476,613365711,Juliard bortoleto,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13254441788,Não abre,1,,,11/10/2025 15:32,,,25.9.2,negative,0.6471233367919922
477,613365711,Faeldeveza,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13253780662,"O aplicativo é bom, nunca me deixou na mão. Porém, com essas últimas atualização vocês acrescentaram uma animação após o login que mais atrapalha do que ajuda. Além disso eu gostaria de pedir que o aplicativo fosse mais personalizável, principalmente no acesso rápido abaixo do saldo.",4,,,11/10/2025 11:42,,,25.9.2,negative,0.36014407873153687
478,613365711,CA2JR,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13251602910,Depois da última atualização não consegui fazer nenhuma transação pelo App.,1,,,11/10/2025 01:15,,,25.9.2,negative,0.6094347834587097
479,613365711,TakuruamÃ¤,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13251587765,"A senha não define, uma senha para cada acesso. Horrível e cansativo. Diversas ocorrências no Reclame Aqui.",1,,,11/10/2025 01:10,,,25.9.2,negative,0.9175549745559692
480,613365711,FÃ¡bio Paulino,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13249886002,"Não passa da logo de abertura do banco infelizmente, faz uma semana que estou com esse problema e não consigo fazer pix e nem acessar. Uso o Iphone 6s plus que estão com o iOS sempre atualizado e nada.",1,,,10/10/2025 13:59,,,25.9.2,negative,0.8845552206039429
481,613365711,heeiny,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13249004382,"Do nada o app só fica na tela vermelha e não consigo mais entrar em nada, já deletei tudo do meu celular pra acessar o app e ele simplesmente não sai da tela vermelha, não consigo entrar em contato com o sac pq não falam nada, está horrível não recomendo",1,,,10/10/2025 09:25,,,25.9.2,negative,0.9384714961051941
482,613365711,Senador do Forro,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13246434687,Gostaríamos do modo escuro ou noturno para o interface do App.. a noite a claridão da tela é demais,5,,,09/10/2025 18:54,,,25.9.2,negative,0.6109375357627869
483,613365711,IFG2021,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13246275455,Funcionalidades que todos os outros bancos possuem não chegou no Santander. Coisa simples. Aparecer soma de saídas e entradas nos lançamentos futuros e opção no dda e de pagar no vencimento como um botão sem ter que ficar escolhendo data.,3,,,09/10/2025 17:53,,,25.9.2,negative,0.58243328332901
484,613365711,Anderson fontes,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13246116895,"O aplicativo está mega lento e parece que não vai abrir e demora uma eternidade, além do mais ficou horrível o designer, eu agora nem sei se sou mais Santander Select, agora ficou tudo vermelho. Da vontade até de ir para o personalite do Itaú",1,,,09/10/2025 16:53,,,25.9.2,negative,0.9454491138458252
485,613365711,Daylane,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13246040733,"Estou tentando reativar minha conta e é erro atrás de erro, bug atrás de bug. Uma grande perda de tempo e da minha paciência",1,,,09/10/2025 16:23,,,25.9.2,negative,0.9288651347160339
486,613365711,Frajolino,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13245800918,"Faz 04 dias que o app não funciona.
Mesmo reinstalando novamente por diversas vezes",1,,,09/10/2025 14:49,,,25.9.2,negative,0.7927265167236328
487,613365711,gafhe1ix,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13244258775,Você coloca o usuário e senha e ele diz que para tentar mais tarde,1,,,09/10/2025 07:05,,,25.9.2,neutral,0.8786985278129578
488,613365711,Gabri3//a,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13244151453,"Atualizei o app e desde então ele está simplesmente fechando sozinho. Estava tentando voltar a usar o banco, mas assim é difícil",1,,,09/10/2025 06:37,,,25.9.2,negative,0.8565711975097656
489,613365711,Romulo Guilherme Gouveia,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13242182327,Precisa colocar confirmação de Pix com senha,5,,,08/10/2025 18:36,,,25.9.2,neutral,0.8731688261032104
490,613365711,Absoluto06,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13241966182,"Muito boa, ficou mais moderno, perfeito essa nova atualização",4,,,08/10/2025 17:13,,,25.9.2,positive,0.9327297806739807
491,613365711,tiago.sousa,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13240935960,Quando irei receber a nova home no meu app ???,1,,,08/10/2025 11:05,,,25.9.2,neutral,0.8692176938056946
492,613365711,taina 13,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13240935329,"É uma vergonha o quanto esse aplicativo fica fora do ar, na hora que mais precisamos ele não entra! Um desrespeito!",1,,,08/10/2025 11:05,,,25.9.2,negative,0.9577697515487671
493,613365711,Ruim se,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13240881941,Tá muito ruim aplicativo nunca entra não tive nem meu primeiro acesso não faço ideia o porque disso,1,,,08/10/2025 10:49,,,25.9.2,negative,0.9356439113616943
494,613365711,Fred SP,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13240856203,"O app funciona bem mas está cada vez mais pesado.
Apesar do aparelho celular ser bom e potente isso atrapalha bastante.",4,,,08/10/2025 10:42,,,25.9.2,negative,0.8707517385482788
495,613365711,Estou chateada!,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13240287937,"Acabei de atualizar pra versão disponibilizada hoje e o app continua não abrindo! Fecha sozinho, nem consigo logar! Iphone 6s!",1,,,08/10/2025 08:05,,,25.9.2,negative,0.8596811890602112
496,613365711,tatsssssssssssssss,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13237619364,"Vão demorar quanto tempo para arrumar esse app??? Após atualização, não abre mais. Fica na tela do logo (ou seja, não chega nem à tela de login) uns segundos e depois fecha sozinho.",1,,,07/10/2025 16:26,,,25.6.8,negative,0.8442572355270386
497,613365711,gle2224,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13237543237,O app já está com mais de 4 dias sem conseguir entrar já instalei desistalei e não entra de forma alguma quero saber como eu vou conseguir pagar minhas contas se o aplicativo esta horrível,1,,,07/10/2025 15:56,,,25.6.8,negative,0.9307656288146973
498,613365711,kah_monteiro,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13237539811,Aplicativo travando e não abre,1,,,07/10/2025 15:55,,,25.6.8,negative,0.7606332302093506
499,613365711,shisval,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13237384000,"Desde de que atualizou, eu não consigo mais acessar o aplicativo, tem uns 4 dias.
Não abre de jeito nenhum, mesmo desinstalando e instalando o App.",1,,,07/10/2025 14:54,,,25.6.8,negative,0.8425576686859131
500,613365711,ariemana,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13236782766,"O que houve com o aplicativo q era o melhor dentre os 3 bancos com que trabalho? Trava a cada uso, preciso reiniciar o celular e é IPhone atualizado!!! Alô TIC do Santander, outro amigo tb cliente está reclamando do mesmo problema! Vamos avaliar?",1,,,07/10/2025 11:32,,,25.6.8,negative,0.8251347541809082
501,613365711,Henrique di Vaio,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13236147348,Como uma empresa desse porte consegue deixar mais de 1 semana o aplicativo sem atualizar e corrigir o erro? Não tá entrando,1,,,07/10/2025 08:34,,,25.6.8,negative,0.8915458917617798
502,613365711,LetÃ­ciaVg,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13235909602,"já tentei desinstalar e instalar novamente, mudar de rede de internet e mesmo assim o erro continua",1,,,07/10/2025 07:33,,,25.6.8,negative,0.6969523429870605
503,613365711,Acesso ruim/pÃ©ssimo,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13235724539,Não consegui acessão o aplicativo de jeito nenhum,1,,,07/10/2025 06:45,,,25.6.8,negative,0.7870242595672607
504,613365711,Ma Guedes,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13233289226,Não abre mais com o faceid. Tá horrível,1,,,06/10/2025 16:00,,,25.6.8,negative,0.9514697194099426
505,613365711,Gika 81,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13233236625,"Essa nova atualização é péssima, estou desde 4 dias sem conseguir acessar o app, ele faz que vai abrir a tela inicial para pôr os dados e fecha… PÉSSIMO. Estou passando vários constrangimentos na rua porque preciso pagar as coisas e o app não funciona, por causa de uma atualização que eu nem pedi",1,,,06/10/2025 15:40,,,25.6.8,negative,0.9515940546989441
506,613365711,Rodrigo Manzoni,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13233212693,"Depois que o App atualizou, ele inicia aparece a logo do Santander e fecha novamente. 
Não consigo utilizar!",1,,,06/10/2025 15:30,,,25.6.8,negative,0.8312311172485352
507,613365711,GabrielAmaralSergio96,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13232612825,Aplicativo parou de abrir do nada no meu IPhone 6s.,1,,,06/10/2025 12:02,,,25.6.8,negative,0.7820665240287781
508,613365711,leticia1105,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13231765651,"essa nova atualização bugou o aplicativo todo, fica travando e não abre",1,,,06/10/2025 08:08,,,25.6.8,negative,0.9002039432525635
509,613365711,Victoragostinho,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13230963966,"Toda semana preciso trocar a senha, seja do aplicativo Santander ou do Way. Que é outra aberração somente no Santander sou obrigado a ter dos aplicativos. Fora que as senhas não são sincronizadas, qual é a dificuldade de não me forçar a troca da senha semanalmente? Dessa forma não tem segurança se toda semana eu precisar mudar fica difícil de memorizar e vou ter anotar, o que não é uma boa prática.",2,,,06/10/2025 04:37,,,25.6.8,negative,0.9016565680503845
510,613365711,DamianAdryan,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13230806323,"Toda semana tem que atualizar, se não atualiza, na consegue usar",1,,,06/10/2025 03:48,,,25.6.8,neutral,0.5521166324615479
511,613365711,Edud0329,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13230559800,"Após a última atualização 25.6.8 o aplicativo não abre mais, fechando sozinho quando abro. Por favor analisem o que está acontecendo.",1,,,06/10/2025 02:21,,,25.6.8,negative,0.6855614185333252
512,613365711,Eduardofurukawa,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13228714708,O app no iphone não entra. Mesmo com CPF e senha,2,,,05/10/2025 14:22,,,25.6.8,negative,0.691579282283783
513,613365711,Eualissonsouza,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13225277929,NÃO TÁ ABRINDO ESSA DESGRAÇA DO CARALHOOOOOOOO,1,,,04/10/2025 20:58,,,25.6.8,negative,0.9449797868728638
514,613365711,Wellmin da Silva Santos,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13224579986,"Fiz a conta, fui aprovada mas na hora de entrar aparece “não foi possível carregar dados”!!!",2,,,04/10/2025 16:35,,,25.6.8,negative,0.6191604733467102
515,613365711,Laisa Macedo,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13223454979,Resolvam isso essa atualização não presta. O aplicativo não entrar e não consigo pagar minhas contas e muito menos ver meu saldo no cartão. Um lixo,3,,,04/10/2025 10:21,,,25.6.8,negative,0.9427072405815125
516,613365711,wyalmeida,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13223329239,"Diversos bugs, lentidão. Acabaram com o melhor app bancário, Santander ajuda ai!!!",1,,,04/10/2025 09:48,,,25.6.8,negative,0.9205904603004456
517,613365711,hduhbfghb,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13222893465,Desde quinta feira o app não funciona mais !!!,1,,,04/10/2025 07:59,,,25.6.8,negative,0.8095796704292297
518,613365711,Isa Blount,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13222759081,"Estou há dias tentando pagar minhas contas e o meu dinheiro está preso no aplicativo sem que eu possa utilizar porque desde essa ultima atualização o app simplesmente não abre, não consigo movimentar nada no site e o suporte também não dá suporte nenhum! Como vamos resolver isso? Preciso pagar minhas contas!",1,,,04/10/2025 07:26,,,25.6.8,negative,0.8548003435134888
519,613365711,xanderrrrreee,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13222620759,App péssimo! Não abre e some da tela,1,,,04/10/2025 06:53,,,25.6.8,negative,0.9468988180160522
520,613365711,Vinicius Alex,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13222321023,"Falta alguns ajustes no desempenho do app, mas fora algumas coisas é um ótimo banco!",5,,,04/10/2025 05:36,,,25.6.8,positive,0.7704139947891235
521,613365711,@LuanGustavoof,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13220171667,"Aplicativo horrível, antigo, cheio de publicidades para todo canto, hoje liguei para o SAC que tem o pior atendimento tive o telefone desligado na cara, liguei para a ouvidora pra mandar retirar essas publicidades ridículas em banner que a Santander coloca em todo canto e o “setor de tecnocloiga “ que é o mais ridículo do mercado informou que não é possível que somos obrigados a ficar vendo essas publicidades ridículas",1,,,03/10/2025 16:52,,,25.6.8,negative,0.9392454624176025
522,613365711,cardosorafa,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13220068426,"Não abre, App nunca está instável, chat nunca me dá o suporte necessário. Desisto do banco. Desistoooo",1,,,03/10/2025 16:12,,,25.6.8,negative,0.9189587831497192
523,613365711,nira pinheiro,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13219832643,Última atualização fez parar de funcionar no meu celular. Agora não posso usar meu dinheiro que esta lá,1,,,03/10/2025 14:41,,,25.6.8,negative,0.8674582839012146
524,613365711,Zezinha 0798,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13219726546,Eu ame esse aplicativo,5,,,03/10/2025 14:03,,,25.6.8,positive,0.8792725205421448
525,613365711,lirian28,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13218939384,Mesmo tendo desinstalado e reinstalado o aplicativo ainda apresenta falhas…não abre mais,1,,,03/10/2025 09:55,,,25.6.8,negative,0.8662774562835693
526,613365711,UsuÃ¡ria do Kindle,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13218201459,"Depois que deixei baixar a última atualização (25.6.8) o aplicativo não está mais abrindo…
Até então funcionava sem problemas.
Espero que saia logo outra pra corrigir o problema.",1,,,03/10/2025 06:46,,,25.6.8,negative,0.6958474516868591
527,613365711,Lana1521,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13218171020,"Tento várias vezes entrar no app mais dá sempre erro da página, já tentei de tudo e não abre",1,,,03/10/2025 06:38,,,25.6.8,negative,0.7913075685501099
528,613365711,jfranps,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13217707594,"Depois da ultima atualização, o aplicativo não abre.",2,,,03/10/2025 04:34,,,25.6.8,negative,0.5509012341499329
529,613365711,Santander FACE ID,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13216086887,"Simplesmente não consigo habilitar o Face ID, já tentei inúmeras vezes habilitar porém sempre me pede a senha numérica.
Santander resolva isso urgentemente.",2,,,02/10/2025 18:42,,,25.6.8,negative,0.8956335783004761
530,613365711,Cliente!!!!....,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13215518579,Após atualização não consigo usar o aplicativo.,1,,,02/10/2025 15:15,,,25.6.8,negative,0.6912857294082642
531,613365711,v.keully,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13214581189,"Trava demais, alguma abas simplesmente não entram, não sei se é opp ou o banco, so sei que pedi portabilidade",1,,,02/10/2025 10:14,,,25.6.8,negative,0.8596950173377991
532,613365711,Jheine Rocha,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13214567969,No extrato do banco poderia aparecer a mensagem que usamos para identificar o pagamento via pix.,5,,,02/10/2025 10:10,,,25.6.8,neutral,0.8971002101898193
533,613365711,HorrÃ­velacesso,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13213907908,"Horrível, pessimo atendimento, maior burocracia pra criar uma conta",1,,,02/10/2025 07:21,,,25.6.8,negative,0.9549582004547119
534,613365711,erisvilk,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13213871535,Pessimo cada vez pior,1,,,02/10/2025 07:12,,,25.6.8,negative,0.9448802471160889
535,613365711,Cleideap.19,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13213840021,"Desde sábado App não está funcionando, simplesmente abre e fecha em segundos. Quando voltará a funcionar?",1,,,02/10/2025 07:04,,,25.6.8,negative,0.7700750231742859
536,613365711,neymarky88,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13213838116,"Já olhei outras reclamações e depois da última atualização todos reclamam que o App parou de funcionar.
Que descaso hein!
Interessante foi parar de funcionar pré data de pagamento de salários.
(Estão precisando segurar dinheiro em caixa?
Vou dar uma olhada no índice de Basiléia do banco)  
Pensando seriamente em portabilidade!!!!!!
# Furioso #Chateado",1,,,02/10/2025 07:03,,,25.6.8,negative,0.9021543264389038
537,613365711,maisvozbj,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13213662705,"Olá bom dia, o App Santander não está abrindo no meu iPhone 6s fica na logo e logo depois simples sai do App.",1,,,02/10/2025 06:20,,,25.6.8,negative,0.6365009546279907
538,613365711,ricinveste,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13213026586,"Boa noite, Ao realizar a atualização o app não está abrindo, vou ligar para o banco e reclamar.",1,,,02/10/2025 03:19,,,25.6.8,negative,0.6285548210144043
539,613365711,luiza.nepomuceno05,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13212826101,"Que atualização PODRE! Eu simplesmente não consigo entrar no aplicativo, meu dinheiro ficou preso e não consigo contato com o suporte. Como que vocês lançam uma atualização pra produção que quebra o aplicativo em tantos dispositivos? Já percebi com outros comentários que isso não aconteceu só comigo. Assim vocês vão perder clientes!",1,,,02/10/2025 02:08,,,25.6.8,negative,0.9458487033843994
540,613365711,Shin S2,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13212144727,Estou tendo problema para movimentar minha conta e quando vou na opção para resolver não carrega simplesmente um lixo esse App e Banco 🤦🏻.,1,,,01/10/2025 21:50,,,25.6.8,negative,0.9361917972564697
541,613365711,Ali_luc,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13211441991,"O app Santander não está abrindo no ios 15.8.5 que é a ultima versão para iphones mais antigos, a versão anterior do app funcionava perfeitamente, esta não está funcionado",1,,,01/10/2025 17:30,,,25.6.8,negative,0.8102909922599792
542,613365711,DfBrasilAlan,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13211144751,Desde a ultima atualização de domingo (28 de setembro 2025) o aplicativo não abre!!,1,,,01/10/2025 15:40,,,25.6.8,neutral,0.5610713362693787
543,613365711,RÃºssia@,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13210286137,"Depois da última atualização, ficou péssimo por conta dos anúncios que aparece logo abrir o aplicativo, isso irrita, tive que mover meu dinheiro para o Banco Inter, você só abre e ponto final, está dentro sem frescura.",1,,,01/10/2025 11:01,,,25.6.8,negative,0.9494822025299072
544,613365711,Saah03,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13210131048,"Estou há mais de 1 dia tentando acessar o App, não abre de jeito nenhum. Desinstalei e instalei novamente, apaguei dados e nada. Preciso pagar minhas contas e o App simplismente não funciona, já foi melhor, chat não resolve nada dos problemas",1,,,01/10/2025 10:17,,,25.6.8,negative,0.8515542149543762
545,613365711,EGBJ84,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13209717541,"Vocês poderiam atualizar pra a gente poder mudar a cor do menu do aplicativo, outros bancos tem essa função de colocar  no modo escuro de acordo com o celular.",5,,,01/10/2025 08:29,,,25.6.8,neutral,0.6659936308860779
546,613365711,Nanda1356,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13206911396,"O app nem abre…. Simplesmente carrega e fecha sozinho. Não consigo ajuda no suporte, meu dinheiro tá preso lá!!!
Uma vergonha esse banco. Vou encerrar minha conta amanhã mesmo no banco!!!!",1,,,30/09/2025 17:35,,,25.6.8,negative,0.9577256441116333
547,613365711,Safarywoman,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13206155381,Parou de funcionar no iPhone SE 2016 com o iOS 15.8.5 !,1,,,30/09/2025 13:06,,,25.6.8,negative,0.7618322372436523
548,613365711,Dricca Reis,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13206000524,Até agora não consegui entrar na conta,1,,,30/09/2025 12:17,,,25.6.8,negative,0.7086842060089111
549,613365711,vÃ£oamerda,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13205212931,"O aplicativo parou de acessar com a biometria após a atualização. Mesmo com o acesso liberado, eu tenho que digitar senha. É um saco isso! Nossa, só piora!",1,,,30/09/2025 08:40,,,25.6.8,negative,0.952504575252533
550,613365711,andrezinho1972,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13204657937,"App as vezes some pô, não esta abrindo desde sábado o app",1,,,30/09/2025 06:21,,,25.6.8,negative,0.742165207862854
551,613365711,Roberto ðŸ’«,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13204503810,"…depois da última atualização a qual deveria está mais rápido leve e acessível, ficou inabilitado. Tem muita gente que migram pra outro banco só por conta do App.",1,,,30/09/2025 05:42,,,25.6.8,negative,0.8124639391899109
552,613365711,kadu54321,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13202357288,Desde a última atualização não abre mais o app começa a carregar e fecha sozinho preciso acessar a conta e não consigo,1,,,29/09/2025 16:29,,,25.6.8,negative,0.7571481466293335
