Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_label,sentiment_score,PIX,Login/Autenticação,Performance,Interface/Usabilidade,Empréstimos/Crédito,Pagamentos/Boletos,Saldo/Extrato,Atendimento,Cadastro/Conta,Investimentos,Segurança,Notificações,Questões geográficas,Placas/Veículos,Outros
390,613365711,Cicy Vanessa,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13306297926,O aplicativo tem uma semana que só carrega e não abre!,1,,,23/10/2025 21:10,,,25.9.3,negative,0.7567892074584961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
391,613365711,GSML16,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13305881237,"Tem mais de 1 mês que o App não abre. 
Preciso saber qual é o problema. 
App banco, preciso que funcione.. preciso pagar, receber …",1,,,23/10/2025 18:19,,,25.9.3,negative,0.6541913747787476,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
392,613365711,Rafael Brambati,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13305787991,Aplicativo não abre,1,,,23/10/2025 17:42,,,25.9.3,negative,0.6569902300834656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393,613365711,ValÃ©riasss,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13305404569,App ta muito ruim o aplicativo não abre,1,,,23/10/2025 15:11,,,25.9.3,negative,0.9272034168243408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394,613365711,IvanRizzon,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13304619847,Horrível está posição do banco. Proibindo / desabilitando o acesso via Table. Informação obtida via Gerência de Conta. Isto é uma grande decadência do setor de TI e da gerência por deixar isto acontecer. Vou espalhar em todas as redes sociais que tiver acesso.,1,,,23/10/2025 10:45,,,25.9.3,negative,0.9555135369300842,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
395,613365711,Steffani coimbra alves,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13303727614,Aplicativo parou de funcionar,1,,,23/10/2025 06:40,,,25.9.3,negative,0.8277226090431213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396,613365711,lucasemrede,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13302008802,O banco tem a ouvidoria mais incompententes e robótica.,1,,,22/10/2025 20:11,,,25.9.3,negative,0.7415736317634583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
397,613365711,CaioVASousa,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13301101881,"Vou ter que cancelar a conta, parou de funcionar no meu celular de pagamentos",1,,,22/10/2025 14:14,,,25.9.3,negative,0.8344830870628357,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
398,613365711,Tatilrocha,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13301031673,"Péssimo, foi aberto um chamado que tinha previsão de resolver em 5 dias, e até agora nada! Já perdi dinheiro, tempo e inclusive quase levo um golpe…descaso total!",1,,,22/10/2025 13:49,,,25.9.3,negative,0.9509225487709044,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
399,613365711,FÃƒDOZE â¤ï¸ðŸ™†,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13300838367,Péssimo acesso,1,,,22/10/2025 12:45,,,25.9.3,negative,0.9399312138557434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
400,613365711,jefferson250577,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13300520009,Toda hora pede reconhecimento facial.,2,,,22/10/2025 11:05,,,25.9.3,negative,0.5411940217018127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,613365711,1Dos_Anjos,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13300178146,"Não está entrando no aplicativo, vai fazer um mês já",1,,,22/10/2025 09:26,,,25.9.3,negative,0.6988376975059509,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
402,613365711,IsabelitaCoffee,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13300113671,Estou tentando habilitar o aplicativo num novo ipad e nao funciona o processo de ativacao com ID Santander. O aplicativo entra em loop para selecionar conta principal. SOS. Nao consigo pagar minhas contas.,1,,,22/10/2025 09:09,,,25.9.3,negative,0.888547420501709,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
403,613365711,Euanndy,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13299728232,Passei um vexame pois o aplicativo não queria abrir,1,,,22/10/2025 07:26,,,25.9.3,negative,0.8868144750595093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
404,613365711,hercules002,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13298693988,Muito pesado,3,,,22/10/2025 02:16,,,25.9.3,negative,0.8485532402992249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
405,613365711,JoicePD,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13298660234,"Desde a última atualização o aplicativo não abre, não consigo realizar nenhuma transação",1,,,22/10/2025 02:03,,,25.9.3,negative,0.7667006254196167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406,613365711,legalfdsfdse,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13296216744,"Tem quase um mês que não estou conseguindo usar o aplicativo, não estou entendendo, preciso acessar a minha conta e o aplicação não abre",1,,,21/10/2025 10:37,,,25.9.3,negative,0.8822336196899414,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
407,613365711,JgJr007011307,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13295467239,"Toda conta que eu vá fazer pix, diz que tá bloqueada. Sendo que não.",1,,,21/10/2025 07:14,,,25.9.3,negative,0.6595820188522339,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
408,613365711,MVCBR,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13295393870,"Um aplicativo para cada relacionamento. 
Quando se precisa usar o ID para acessar o computador é muito difícil ou até nao se consegue.",1,,,21/10/2025 06:54,,,25.9.3,negative,0.7452678680419922,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
409,613365711,Lucasoliveirq,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13295286372,"Sem atendimento, não entro na minha conta corrente tenho que ir até agência e esperar horas para chegar em casa e não ser resolvido problema",1,,,21/10/2025 06:26,,,25.9.3,negative,0.8636718392372131,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
410,613365711,professor sanon,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13295154011,"Antes funcionava super bem, agora só abre quando quer, dá raiva.",1,,,21/10/2025 05:51,,,25.9.3,negative,0.9557958245277404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
411,613365711,Natalie tÃ¡,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13294768696,Depois da última atualização ficou horrível,1,,,21/10/2025 03:59,,,25.9.3,negative,0.9441669583320618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
412,613365711,Juliano Jey,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13293155670,"O App passou a demorar demais para carregar e agora não me deixa efetuar o pagamento do cartão via app.
Falhas ridículas para uma instituição financeira do aporte do Santander!
Parece que não se importam com o cliente.",2,,,20/10/2025 17:09,,,25.9.3,negative,0.9525916576385498,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
413,613365711,AnneNaiaraLuz,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13292943488,FAZ MÊS QUE NÃO CONSIGO ENTRAR NO MEU APP ELE NÃO CARREGA PRA ENTRAR,1,,,20/10/2025 15:46,,,25.9.3,negative,0.8277066349983215,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
414,613365711,Py2stg,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13292065397,Não está abrindo no iPhone SE,1,,,20/10/2025 10:56,,,25.9.3,negative,0.6539607048034668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415,613365711,erbatocki,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13292054473,Preciso ficar desinstalando e reinstalando o tempo todo. Caindo muito de um mês pra cá…,2,,,20/10/2025 10:53,,,25.9.3,negative,0.7479671835899353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416,613365711,BetaðŸ’–ðŸ’–,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13291944817,"Aplicativo bom, porém está com bug e essa atualização não está resolvendo ! Muito lento para entrar e está lento para fazer transações",3,,,20/10/2025 10:23,,,25.9.3,negative,0.8559016585350037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
417,613365711,Nina amorim,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13291002768,"Depois da atualização do ios 26, simplesmente o app parou de funcionar, pede pra fazer login, diz q  ta errado, trava, não faz reconhecimento facial, fica difícil manter o dinheiro lá se eu n posso fazer uma transação",1,,,20/10/2025 06:17,,,25.9.3,negative,0.9242121577262878,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
418,613365711,thiago logan,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13290702764,"App está cheio de bugs, muito lento, não cadastra o face-id, fecha sozinho, não era assim antes da última atualização",1,,,20/10/2025 04:55,,,25.9.3,negative,0.9043453335762024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
419,613365711,AssistÃªncia ao cliente,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13288777582,"Banco muito antiquado todos os bancos on-line faz estorno pic pay, Nubank e o Santander nao. Infelizmente tenho que receber por ele mais farei o favor de trocar. Pior banco on-line.
Pesssima assistência aos clientes.",1,,,19/10/2025 23:36,,,25.9.3,negative,0.9523147344589232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,613365711,vicxoriaa,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13289133849,"Não sei oq está acontecendo mas o aplicativo não está funcionando mais, eu preciso pagar contas mas não consigo pq não abre o app e nem no siteeeee",1,,,19/10/2025 18:56,,,25.9.3,negative,0.8453614711761475,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
421,613365711,Iphone 6S Plus App Fechando,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13288593151,"Há dias o aplicativo não abre no IPhone 6S Plus.  Como o aplicativo não abre, também não é possível autenticar para entrar no Internet Banking. Já tentei de tudo, desinstalei, reinstalei, mas nada funciona.",1,,,19/10/2025 15:24,,,25.9.3,negative,0.8233616948127747,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
422,613365711,Kelve Santos,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13284102440,"O app é bom, consigo resolver a maioria dos meus problemas em casa, mais o app falha 4 ou 5 vezes por semana, e sempre é o mesmo problema “Tivemos um erro para carregar os dados do seu Perfil” e o problema demora mais de 1 hora pra voltar!",3,,,18/10/2025 14:38,,,25.6.8,negative,0.536888837814331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
423,613365711,Edney Fernandes,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13284080473,O aplicativo fecha sozinho.,1,,,18/10/2025 14:30,,,25.9.3,negative,0.6770480275154114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424,613365711,Fezakir,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13283641696,Do nada o app parou de funcionar e não consigo mais acessar por nenhum canal pois preciso do Santander id que está no aplicativo. Muito ruim.,1,,,18/10/2025 12:03,,,25.9.3,negative,0.9239033460617064,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
425,613365711,wintywolf,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13283600736,"desde a última atualização o app nao abre, outros apps abrem normalmente só ele que fecha sosinho mesmo depois de reinstalar",1,,,18/10/2025 11:50,,,25.9.3,negative,0.4875513017177582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,613365711,oliveiraboliveirabruna,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13282382674,Está horrível essa atualização quando vai nas abas que deseja ele trava fica “ lendo “ agora estou tentando pagar minha fatura e nada só fica “ pensando “ está horrível já troquei de internet já fiz de tudo péssimo,1,,,18/10/2025 06:31,,,25.9.3,negative,0.9467227458953856,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
428,613365711,apmdxmfk,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13281866682,O aplicativo não está mais abrindo no meu iPhone 6s depois da ultima atualização 😤😥,1,,,18/10/2025 04:07,,,25.9.3,negative,0.8542102575302124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429,613365711,pq tirar do whats??,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13281766093,"Que aplicativo horrível, muito demorado pra abrir",1,,,18/10/2025 03:34,,,25.9.3,negative,0.9576570987701416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430,613365711,jiminteamomaisquetudo,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13279457835,"Tudo demora, tudo dá erro, não dá pra fazer absolutamente nada que informam que ocorreu um erro e precisa tentar novamente. Um banco desse tamanho e não tem um site com estrutura, tá bom de fechar esse quiosque.",1,,,17/10/2025 13:11,,,25.9.3,negative,0.9219078421592712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431,613365711,Thet Von Shell,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13279456195,O app não está abrindo. Fica minutos na tela inicial e fecha do nada.,1,,,17/10/2025 13:10,,,25.9.3,negative,0.7262994050979614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432,613365711,PineJessica,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13279315342,"Impossível, fica carregando e fecha do nada, não consigo nem validar para entrar pelo computador",1,,,17/10/2025 12:24,,,25.9.3,negative,0.8762692809104919,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
433,613365711,@milinda19,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13279111538,eu tento entrar no app é só fica numa tela vermelha. faz 2 dias já,1,,,17/10/2025 11:19,,,25.9.3,negative,0.767343282699585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
435,613365711,Rodinelli F,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13278417124,"O aplicativo não carregar no iPhone 6s. Já o Santander way funciona normalmente. Já desinstalei e instalei novamente, e nada. Não encontro um ligar útil para suporte.",1,,,17/10/2025 08:07,,,25.9.3,negative,0.764785647392273,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
436,613365711,jthalys,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13278283691,"chega a ser até vergonhoso um banco desse porte não ter uma equipe de TI competente pra elaborar um app que funcione minimamente de forma adequada. Já estou há umas 3 semanas sem conseguir entrar no App, sempre atualizo, já desinstalei e instalei incontáveis vezes, meu aparelho está atualizado, e é sempre o mesmo problema, só fica a tela vermelha da logo na tela e depois sai do app, não chega nem pedir o login. É incrível que vocês já sabem desse problema, desde setembro estão relatando o mesmo problema, e já estamos na metade do mês de outubro e nada de resolverem. Isso é vergonhoso, é deprimente, façam esses esforço por vocês e elaborem um app minimamente decente, por gentileza!",1,,,17/10/2025 07:33,,,25.9.3,negative,0.91034996509552,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
437,613365711,Nickocat,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13277247039,Vou ter que fazer portabilidade pra outra instituição. Não dá pra depender desse aplicativo pra receber meus pgtos. Cada dia pior.,1,,,17/10/2025 02:28,,,25.9.3,negative,0.9120685458183287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
439,613365711,ZÃ© faz-tudo,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13275741987,"O meu App está com mais de 10 dias, que não abre.
Fica na tela vermelha e fecha",1,,,16/10/2025 16:15,,,25.9.3,negative,0.8013943433761597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,613365711,Maris LeÃ£o,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13273647200,"O aplicativo é horrível! Bloqueia a senha com muita frequência e, quando tento cadastrar uma nova, o processo é extremamente difícil. A parte da selfie é um tormento — fica pedindo várias vezes, não reconhece e acaba impedindo o acesso ao app. Muito frustrante e nada prático!",1,,,16/10/2025 05:36,,,25.9.3,negative,0.9573530554771424,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
441,613365711,george cliente,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13273292205,Faz 8 dias que o app não funciona direito. Não abre mais.,1,,,16/10/2025 03:49,,,25.9.3,negative,0.866362452507019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
442,613365711,Lk_ Borges,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13271755802,Meu app no iPhone 7 simplesmente parou de funcionar do nada,3,,,15/10/2025 17:37,,,25.9.3,negative,0.8462750315666199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443,613365711,KalibinMedina,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13271286949,"App Santander parou de funcionar no iPad Air 2, vergonhoso.",1,,,15/10/2025 14:43,,,25.9.3,negative,0.9581257104873656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444,613365711,Jon vianna,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13270588318,Toda hora da problema.,1,,,15/10/2025 10:52,,,25.9.3,negative,0.7278173565864563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445,613365711,RÃºbia Firmino,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13270366551,"Decepcionada com Santander, irei seguir o conselho que recebi, cancelar tudo, pois eles não tem respeito ao longo relacionamento do cliente com eles, retiraram meu limite por causa de um acordo há 4 anos que eu efetuei o pagamento antecipado integralmente e não deram desconto. Retiraram um limite de 17 mil para 300 reais. Deixei de usar o banco para meus recebimentos, eu recebia 7.500,00 pelo Santander, fui na agência  solicitei revisão para aumentar o limite e nunca me deram retorno. Eu tinha levado o contrato para comprovar o rendimentos até hoje o banco se quer me ligou. Gerente nenhum! Mas antes eles me ligavam diretamente",3,,,15/10/2025 09:49,,,25.9.3,negative,0.7622432112693787,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
446,613365711,aggabababa,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13270111163,"Para conseguir fazer um pix, são várias tentativas. Pessimo.",1,,,15/10/2025 08:40,,,25.9.3,negative,0.9372897148132324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,613365711,nozeca,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13270084979,O que vocês estão fazendo pra um app de banco ser tão grande? Até jogos conseguem ser menor do que isso. Melhorem.,1,,,15/10/2025 08:33,,,25.9.3,negative,0.877730131149292,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
448,613365711,Siqueira 32,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13268915239,"Volta pro que era antes pela morde , Essa aparência ficou horrível.",3,,,15/10/2025 03:06,,,25.9.3,negative,0.9418905377388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
449,613365711,odeio vc Santander,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13268384357,"Depois dessa ultima atualização só piorou, antes travava tudo mal conseguia fazer pagamentos via pix, agora simplesmente o aplicativo não entra e pra piorar eu fiz portabilidade do meu salário para esse aplicativo horrível",1,,,14/10/2025 23:36,,,25.9.3,negative,0.9467733502388,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
451,613365711,vsusndj,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13267322865,Não consigo abri o aplicativo,2,,,14/10/2025 16:24,,,25.9.2,negative,0.8144959807395935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452,613365711,4L1V13R4,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13267293511,"Aplicativo pessoa física, atualizado para a versão mais recente, não abre por nada.",1,,,14/10/2025 16:13,,,25.9.2,negative,0.6968939304351807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
453,613365711,De life,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13266015632,Depois da ultima atualização não quer abrir o App,3,,,14/10/2025 09:15,,,25.9.2,negative,0.6445727944374084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454,613365711,hdgfudcnv,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13266006242,"O aplicativo não está abrindo depois que eu atualizei, eu tento abrir e ele fecha sozinho 
Tem que corrigir esse problema",1,,,14/10/2025 09:12,,,25.9.2,negative,0.849609375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455,613365711,kanubm,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13265802441,Aplicativo fechando sozinho,1,,,14/10/2025 08:17,,,25.9.2,negative,0.7159258127212524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456,613365711,Guilherme Henrique Castilho,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13265211656,Toda vez que vou entrar no aplicativo ele sai automaticamente sozinho,1,,,14/10/2025 05:38,,,25.9.2,negative,0.6470795273780823,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
457,613365711,Henricking,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13265092888,App sempre trava ao abrir e fecha automaticamente. Muito lento. Fraquíssimo,1,,,14/10/2025 05:04,,,25.9.2,negative,0.945752501487732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458,613365711,Bibilzinhaju,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13263777814,"Muito ruim, clico para abrir minha conta e a página carrega e não aparece nada",1,,,13/10/2025 20:21,,,25.9.2,negative,0.8982420563697815,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
459,613365711,pichanny,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13263523565,"Tenho o app
Desde 2021 e desde sexta feira não consigo entrar com agilidade 
Muito lento não abri, está horrível 
Alai",2,,,13/10/2025 18:40,,,25.9.2,negative,0.9444154500961304,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
460,613365711,Papai Urbano,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13262145309,Não consigo entrar no APP fica pedindo para alterar senha e mesmo alterando pede novamente.,1,,,13/10/2025 10:35,,,25.9.2,negative,0.8259589076042175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461,613365711,David reully. Kkk Ã© ðŸ˜¡,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13262144968,"Toda vez que tento entra na conta fica dando erro, e tentar novamente como se a internet tivesse ruim fica só nesse processo ruim eu fecho o app e não resolve nada, ajeite isso rápido",1,,,13/10/2025 10:35,,,25.9.2,negative,0.9169893264770508,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
463,613365711,Heberbtanchieta,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13262045558,"Aplicativo pede pra mudar senha constantemente, as vezes na msm semana. Fora os erros com bloqueio da senha por motivos de segurança totalmente sem nexos. O que era pra ser prático, se torna uma luta pra conseguir pagar uma simples conta por um problema no app.",1,,,13/10/2025 10:07,,,25.9.2,negative,0.8663607239723206,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
464,613365711,Silveira642,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13262042690,Lixo de aplicativo,1,,,13/10/2025 10:06,,,25.9.2,negative,0.9366557002067566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
